updateDate,code,code_name,query_date,ts_code,name,industry,area,market,is_financial_excluded,pct_chg,vol,amount,turnover_rate,turnover_rate_f,pe_ttm,pb,total_mv,in_stock_pool
2026-02-23,sh.600023,浙能电力,2026-02-28,600023.SH,浙能电力,火力发电,浙江,主板,False,2.6975,1392419.91,735136.779,1.0384,3.8726,9.8133,0.9606,7146854.5552,False
2026-02-23,sz.000568,泸州老窖,2026-02-28,000568.SZ,泸州老窖,白酒,四川,主板,False,-0.4505,64812.63,717623.932,0.4405,0.8979,12.8655,3.4113,16264958.6912,False
2026-02-23,sh.601100,恒立液压,2026-02-28,601100.SH,恒立液压,工程机械,江苏,主板,False,-1.5359,62278.08,706784.273,0.4645,1.3027,53.9508,9.0841,15128483.2527,False
2026-02-23,sh.600415,小商品城,2026-02-28,600415.SH,小商品城,商品城,浙江,主板,False,1.0884,471896.51,700997.54,0.8606,2.102,19.3916,3.6731,8148569.0098,False
2026-02-23,sh.600674,川投能源,2026-02-28,600674.SH,川投能源,水力发电,四川,主板,False,1.9774,484318.68,695501.022,0.9936,2.9513,16.3426,1.5859,7038932.2596,False
2026-02-23,sh.600115,中国东航,2026-02-28,600115.SH,中国东航,空运,上海,主板,False,-2.0513,1203290.82,691968.823,0.7068,1.7438,,7.8874,12656273.1119,False
2026-02-23,sh.600845,宝信软件,2026-02-28,600845.SH,宝信软件,软件服务,上海,主板,False,0.0,283546.83,686996.449,1.3287,4.0675,48.4414,6.3132,6941543.1432,False
2026-02-23,sh.600028,中国石化,2026-02-28,600028.SH,中国石化,石油加工,北京,主板,False,-0.4622,1056622.74,683731.002,0.1115,0.7532,21.6693,0.9407,78117882.1874,False
2026-02-23,sh.600886,国投电力,2026-02-28,600886.SH,国投电力,水力发电,北京,主板,False,1.2223,503630.68,665508.19,0.6756,2.1659,16.1129,1.6004,10605954.8972,False
2026-02-23,sh.601186,中国铁建,2026-02-28,601186.SH,中国铁建,建筑工程,北京,主板,False,0.0,873975.36,643013.011,0.7598,1.9221,4.6855,0.3663,9994542.544,False
2026-02-23,sh.600930,华电新能,2026-02-28,600930.SH,华电新能,新型电力,福建,主板,False,1.5177,1060462.22,634462.147,3.2834,3.2834,28.393,2.302,25111999.9998,False
2026-02-23,sz.302132,中航成飞,2026-02-28,302132.SZ,中航成飞,电器仪表,陕西,创业板,False,-0.4754,79659.84,633866.637,1.3592,2.9694,97.5991,10.6642,21259158.9875,False
2026-02-23,sz.000708,中信特钢,2026-02-28,000708.SZ,中信特钢,特种钢,湖北,主板,False,4.0392,346529.88,620148.23,0.6866,4.2516,16.1927,2.2454,9100025.883,False
2026-02-23,sh.600570,恒生电子,2026-02-28,600570.SH,恒生电子,软件服务,浙江,主板,False,0.5695,205797.04,616691.468,1.0865,1.3716,54.0052,6.3019,5686180.9828,False
2026-02-23,sz.000617,中油资本,2026-02-28,000617.SZ,中油资本,多元金融,新疆,主板,False,1.0,659121.38,597964.458,0.5214,2.6098,26.6817,1.1031,11491649.8828,False
2026-02-23,sh.600941,中国移动,2026-02-28,600941.SH,中国移动,电信运营,北京,主板,False,0.3618,61686.34,580202.594,0.6833,0.7169,14.2946,1.4943,204191722.7546,False
2026-02-23,sh.688271,联影医疗,2026-02-28,688271.SH,联影医疗,医疗保健,上海,科创板,False,-0.229,44377.9,577789.109,0.5385,1.056,57.0598,4.9892,10771744.9032,False
2026-02-23,sh.601898,中煤能源,2026-02-28,601898.SH,中煤能源,煤炭开采,北京,主板,False,4.0466,383361.66,576497.098,0.4189,2.4932,11.6983,1.2963,20113392.3778,False
2026-02-23,sh.600066,宇通客车,2026-02-28,600066.SH,宇通客车,汽车整车,河南,主板,False,0.0,194476.84,575207.347,0.8784,1.5055,13.2079,4.8999,6573185.5531,False
2026-02-23,sz.002236,大华股份,2026-02-28,002236.SZ,大华股份,IT设备,浙江,主板,False,0.0,297903.39,571581.879,1.4079,1.6171,16.4233,1.6767,6330291.2355,False
2026-02-23,sz.000983,山西焦煤,2026-02-28,000983.SZ,山西焦煤,煤炭开采,山西,主板,False,2.6573,772778.91,561722.713,1.3612,3.187,24.5695,1.1417,4166992.1773,False
2026-02-23,sh.600809,山西汾酒,2026-02-28,600809.SH,山西汾酒,白酒,山西,主板,False,-0.1425,34569.4,557773.708,0.2834,0.8458,15.9869,5.0696,19659723.4375,False
2026-02-23,sz.000002,万科A,2026-02-28,000002.SZ,万科Ａ,全国地产,深圳,主板,False,0.4149,1132767.55,545381.101,1.1658,1.7498,,0.3286,5774463.384,False
2026-02-23,sz.001979,招商蛇口,2026-02-28,001979.SZ,招商蛇口,全国地产,深圳,主板,False,-0.9,538908.66,533868.082,0.6405,1.6521,22.7069,0.9043,8934887.8815,False
2026-02-23,sh.688506,百利天恒,2026-02-28,688506.SH,百利天恒,化学制药,四川,科创板,False,-4.1825,19836.11,533485.315,0.4947,2.6692,,15.2347,10924641.1978,False
2026-02-23,sh.688169,石头科技,2026-02-28,688169.SH,石头科技,家用电器,北京,科创板,False,-1.521,35799.74,515010.073,1.3817,1.7486,24.0418,2.6946,3707553.0197,False
2026-02-23,sh.601006,大秦铁路,2026-02-28,601006.SH,大秦铁路,铁路,山西,主板,False,0.5917,1009461.86,513540.552,0.501,0.9816,15.4279,0.6235,10275060.6352,False
2026-02-23,sz.000625,长安汽车,2026-02-28,000625.SZ,长安汽车,汽车整车,重庆,主板,False,0.0905,447278.79,494343.324,0.541,1.0673,16.1308,1.4306,10963694.0679,False
2026-02-23,sz.300866,安克创新,2026-02-28,300866.SZ,安克创新,元器件,湖南,创业板,False,-0.962,49891.24,483046.583,1.6228,2.3324,20.1441,5.2465,5188409.414,False
2026-02-23,sh.688472,阿特斯,2026-02-28,688472.SH,阿特斯,电气设备,江苏,科创板,False,0.5536,332545.12,482896.029,2.4676,2.4676,41.3107,2.3033,5293482.5827,False
2026-02-23,sh.603260,合盛硅业,2026-02-28,603260.SH,合盛硅业,化工原料,浙江,主板,False,0.1953,92208.65,472470.463,0.78,3.5174,,1.8946,6064721.6073,False
2026-02-23,sh.600018,上港集团,2026-02-28,600018.SH,上港集团,港口,上海,主板,False,0.3945,911020.15,463768.06,0.3919,3.2293,8.8429,0.8533,11849499.8965,False
2026-02-23,sh.601633,长城汽车,2026-02-28,601633.SH,长城汽车,汽车整车,河北,主板,False,-1.4423,223386.04,460891.349,0.3598,2.0415,17.6994,2.0378,17543638.092,False
2026-02-23,sh.688036,传音控股,2026-02-28,688036.SH,传音控股,通信设备,深圳,科创板,False,0.1559,78991.95,459546.538,0.6862,1.6825,25.7531,3.2544,6654997.8546,False
2026-02-23,sh.601808,中海油服,2026-02-28,601808.SH,中海油服,石油开采,天津,主板,False,-0.0592,272816.06,459247.129,0.9215,4.9637,20.6316,1.7509,8049675.704,False
2026-02-23,sz.000301,东方盛虹,2026-02-28,000301.SZ,东方盛虹,化纤,江苏,主板,False,0.3082,340019.43,440988.82,0.5145,1.568,,2.5753,8607821.8727,False
2026-02-23,sh.601018,宁波港,2026-02-28,601018.SH,宁波港,港口,浙江,主板,False,3.3898,1005255.5,427627.543,0.5167,3.2765,16.0749,1.0287,8307023.8464,False
2026-02-23,sh.603288,海天味业,2026-02-28,603288.SH,海天味业,食品,广东,主板,False,0.3348,118649.13,426781.985,0.2134,0.8162,30.7135,5.5671,21043162.4986,False
2026-02-23,sz.300015,爱尔眼科,2026-02-28,300015.SZ,爱尔眼科,医疗保健,湖南,创业板,False,0.0944,391548.76,414480.32,0.4922,0.9287,30.7078,4.5573,9884920.4702,False
2026-02-23,sz.300413,芒果超媒,2026-02-28,300413.SZ,芒果超媒,影视音像,湖南,创业板,False,-0.2455,163546.1,400239.681,1.6007,2.7414,48.7333,1.9695,4560817.347,False
2026-02-23,sz.300347,泰格医药,2026-02-28,300347.SZ,泰格医药,医疗保健,浙江,创业板,False,-1.4215,61842.04,371034.042,1.0922,1.2142,83.8874,2.425,5135159.3622,False
2026-02-23,sz.301269,华大九天,2026-02-28,301269.SZ,华大九天,半导体,北京,创业板,False,-0.3454,34837.15,349757.633,0.6387,1.7596,918.0683,10.5999,5507828.9656,False
2026-02-23,sz.000596,古井贡酒,2026-02-28,000596.SZ,古井贡酒,白酒,安徽,主板,False,0.3394,28176.08,339112.682,0.6896,2.0537,13.543,2.5698,6407160.6,False
2026-02-23,sh.600515,海南机场,2026-02-28,600515.SH,海南机场,机场,海南,主板,False,-0.2347,789362.25,335774.667,0.8602,1.4346,156.6411,2.0625,4855756.5809,False
2026-02-23,sh.600196,复星医药,2026-02-28,600196.SH,复星医药,化学制药,上海,主板,False,-0.1132,126171.91,334239.277,0.5956,1.027,21.5422,1.4723,7071296.8526,False
2026-02-23,sz.000538,云南白药,2026-02-28,000538.SZ,云南白药,中成药,云南,主板,False,-0.3556,59053.83,331962.008,0.3331,0.7607,19.233,2.517,10000791.8898,False
2026-02-23,sz.300999,金龙鱼,2026-02-28,300999.SZ,金龙鱼,食品,上海,创业板,False,0.2044,109743.03,323418.41,2.0224,2.0224,50.5723,1.6535,15944900.7074,False
2026-02-23,sz.000786,北新建材,2026-02-28,000786.SZ,北新建材,其他建材,北京,主板,False,-0.9204,113603.3,318796.98,0.6724,1.2117,15.4285,1.7739,4764558.6816,False
2026-02-23,sh.601021,春秋航空,2026-02-28,601021.SH,春秋航空,空运,上海,主板,False,-0.9901,57256.55,316580.569,0.5852,1.3257,26.8476,3.0296,5380833.8265,False
2026-02-23,sz.002311,海大集团,2026-02-28,002311.SZ,海大集团,饲料,广东,主板,False,2.2956,56481.52,309568.227,0.3397,0.7512,18.156,3.6088,9119013.5856,False
2026-02-23,sz.300628,亿联网络,2026-02-28,300628.SZ,亿联网络,通信设备,福建,创业板,False,-0.0532,75672.27,282835.944,1.0428,1.4578,18.7318,5.488,4760374.6733,False
2026-02-23,sh.600803,新奥股份,2026-02-28,600803.SH,新奥股份,供气供热,河北,主板,False,3.0318,138800.39,281317.787,0.4519,1.6719,14.2558,2.7246,6312305.8332,False
2026-02-23,sz.002422,科伦药业,2026-02-28,002422.SZ,科伦药业,化学制药,四川,主板,False,0.1969,92515.62,281079.708,0.7085,0.853,29.3009,2.0761,4880454.9981,False
2026-02-23,sz.300896,爱美客,2026-02-28,300896.SZ,爱美客,医疗保健,北京,创业板,False,-0.2654,19252.36,275481.541,0.923,1.4529,29.4839,5.8458,4320409.447,False
2026-02-23,sh.600600,青岛啤酒,2026-02-28,600600.SH,青岛啤酒,啤酒,山东,主板,False,-0.08,43716.02,273361.705,0.6165,1.4381,18.4085,2.7198,8522126.9209,False
2026-02-23,sh.601800,中国交建,2026-02-28,601800.SH,中国交建,建筑工程,北京,主板,False,0.123,324502.24,264057.98,0.2755,1.3499,6.3823,0.4541,13247560.3992,False
2026-02-23,sz.000999,华润三九,2026-02-28,000999.SZ,华润三九,中成药,深圳,主板,False,0.5921,89953.25,259005.955,0.541,1.4733,14.0461,2.1678,4806261.1739,False
2026-02-23,sh.600161,天坛生物,2026-02-28,600161.SH,天坛生物,生物制药,北京,主板,False,-1.5691,156478.78,256493.912,0.7913,1.5866,24.5043,2.8135,3225092.8284,False
2026-02-23,sh.600025,华能水电,2026-02-28,600025.SH,华能水电,水力发电,云南,主板,False,1.0787,272918.07,255021.166,0.1516,1.5162,20.2739,2.5411,17457335.3188,False
2026-02-23,sz.002304,洋河股份,2026-02-28,002304.SZ,洋河股份,白酒,江苏,主板,False,-0.0939,47093.86,250659.536,0.3126,0.8108,38.7224,1.6503,8014287.7937,False
2026-02-23,sh.600436,片仔癀,2026-02-28,600436.SH,片仔癀,中成药,福建,主板,False,0.1472,15349.43,249982.829,0.2544,0.5197,40.7021,6.8051,9848550.136,False
2026-02-23,sh.601058,赛轮轮胎,2026-02-28,601058.SH,赛轮轮胎,汽车配件,山东,主板,False,-0.1905,154014.82,242759.518,0.4684,0.6339,14.0049,2.4534,5168893.6071,False
2026-02-23,sh.688187,时代电气,2026-02-28,688187.SH,时代电气,运输设备,湖南,科创板,False,-1.0989,39651.12,235031.452,0.4563,1.5337,19.6481,1.8981,8066213.5673,False
2026-02-23,sz.000876,新希望,2026-02-28,000876.SZ,新希望,饲料,四川,主板,False,0.927,249365.5,216481.395,0.5541,1.2213,36.3029,1.6164,3921916.4205,False
2026-02-23,sh.600741,华域汽车,2026-02-28,600741.SH,华域汽车,汽车配件,上海,主板,False,-1.0241,110490.46,214139.079,0.3505,0.8408,8.8258,0.9416,6094215.4611,False
2026-02-23,sh.600039,四川路桥,2026-02-28,600039.SH,四川路桥,建筑工程,四川,主板,False,1.222,213866.39,212978.697,0.2459,2.1208,11.1719,1.7475,8643417.1011,False
2026-02-23,sh.688303,大全能源,2026-02-28,688303.SH,大全能源,电气设备,新疆,科创板,False,0.2937,87766.35,209356.767,0.4091,1.636,,1.3139,5127041.6804,False
2026-02-23,sz.000963,华东医药,2026-02-28,000963.SZ,华东医药,化学制药,浙江,主板,False,0.5877,57197.68,204587.784,0.3262,0.7788,17.0483,2.6122,6303951.6465,False
2026-02-23,sz.300832,新产业,2026-02-28,300832.SZ,新产业,医疗保健,深圳,创业板,False,0.8285,37354.06,195404.901,0.5477,1.0819,24.9242,4.7018,4111666.4019,False
2026-02-23,sh.603369,今世缘,2026-02-28,603369.SH,今世缘,白酒,江苏,主板,False,-0.6991,58864.21,185004.099,0.4721,0.8743,13.5513,2.3602,3896250.1156,False
2026-02-23,sz.000895,双汇发展,2026-02-28,000895.SZ,双汇发展,食品,河南,主板,False,0.0381,70271.82,184860.612,0.2029,0.6839,17.703,4.5017,9105129.6678,False
2026-02-23,sz.300122,智飞生物,2026-02-28,300122.SZ,智飞生物,生物制药,重庆,创业板,False,0.3482,105142.74,181606.123,0.7434,0.9666,,1.4111,4138862.4726,False
2026-02-23,sh.600085,同仁堂,2026-02-28,600085.SH,同仁堂,中成药,北京,主板,False,0.6213,55845.94,170704.63,0.4072,0.8563,31.1723,3.0885,4220013.9962,False
2026-02-23,sh.688009,中国通号,2026-02-28,688009.SH,中国通号,运输设备,北京,科创板,False,-0.3484,253357.49,145062.376,0.2939,1.2625,17.7104,1.3146,6057376.468,False
2026-02-23,sz.002252,上海莱士,2026-02-28,002252.SZ,上海莱士,生物制药,上海,主板,False,-0.1587,227738.32,143256.04,0.3433,0.5987,22.863,1.2854,4175292.4625,False
2026-02-23,sh.601238,广汽集团,2026-02-28,601238.SH,广汽集团,汽车整车,广东,主板,False,0.625,175063.56,140554.474,0.2371,0.9831,,0.7433,8208638.0495,False
2026-02-23,sh.601298,青岛港,2026-02-28,601298.SH,青岛港,港口,山东,主板,False,1.0858,142388.04,132417.344,0.2641,2.1497,11.0199,1.3607,6043214.1,False
2026-02-23,sz.001965,招商公路,2026-02-28,001965.SZ,招商公路,路桥,天津,主板,False,0.6231,136499.07,132242.457,0.2009,0.7576,12.7257,0.9897,6584447.0472,False
2026-02-23,sh.601607,上海医药,2026-02-28,601607.SH,上海医药,医药商业,上海,主板,False,-0.1161,73373.93,126289.018,0.2631,0.735,11.2983,0.8466,6378382.3115,False
2026-02-23,sh.603195,公牛集团,2026-02-28,603195.SH,公牛集团,家用电器,浙江,主板,False,-1.2248,22405.81,97898.331,0.1244,0.7373,19.7447,5.0318,7873446.038,False
2026-02-23,sz.001391,国货航,2026-02-28,001391.SZ,国货航,仓储物流,北京,主板,False,0.6723,162954.11,97347.575,1.0725,1.1683,27.2406,2.8025,7313119.8538,False
2026-02-23,sh.600377,宁沪高速,2026-02-28,600377.SH,宁沪高速,路桥,江苏,主板,False,0.4184,80592.94,96890.666,0.212,1.7128,12.9614,1.5007,6045297.0,False
2026-02-23,sh.603392,万泰生物,2026-02-28,603392.SH,万泰生物,生物制药,北京,主板,False,1.3851,23378.46,95316.281,0.1849,0.6986,,4.287,5182746.1036,False
2026-02-23,sz.300979,华利集团,2026-02-28,300979.SZ,华利集团,服饰,广东,创业板,False,0.3369,11918.0,56619.473,0.1021,0.6581,16.2,3.5683,5560755.0,False
2026-02-23,sh.600438,通威股份,2026-02-28,600438.SH,通威股份,电气设备,四川,主板,False,,,,,,,,,False
