ts_code,ann_date,end_date,name,title,reward,hold_vol
600030.SH,20080317,20071231,吴玉明,副总经理,2350000.0,576121.0
600030.SH,20080317,20071231,吴幼光,董事,80000.0,0.0
600030.SH,20080317,20071231,居伟民,董事,80000.0,0.0
600030.SH,20080317,20071231,谭宁,董事会秘书,2330000.0,577720.0
600030.SH,20080317,20071231,周一敏,董事,80000.0,0.0
600030.SH,20080317,20071231,王彩俊,独立董事,120000.0,0.0
600030.SH,20080317,20071231,倪军,总会计师,2360000.0,576121.0
600030.SH,20080317,20071231,张极井,董事,80000.0,0.0
600030.SH,20080317,20071231,郭昭,监事,80000.0,0.0
600030.SH,20080317,20071231,王东明,董事长,2450000.0,883250.0
600030.SH,20080317,20071231,边俊江,独立董事,120000.0,0.0
600030.SH,20080317,20071231,杜兰库,独立董事,120000.0,0.0
600030.SH,20080317,20071231,卿虹,监事,80000.0,0.0
600030.SH,20080317,20071231,黄卫东,副总经理,2360000.0,576121.0
600030.SH,20080317,20071231,雷勇,监事,1230000.0,161095.0
600030.SH,20080317,20071231,何德旭,监事,80000.0,0.0
600030.SH,20070903,20070904,边俊江,独立董事,0.0,0.0
600030.SH,20070903,20070904,李健,独立董事,0.0,0.0
600030.SH,20070903,20070904,邬小蕙,董事,0.0,0.0
600030.SH,20070903,20070904,张懿宸,董事,0.0,0.0
600030.SH,20070903,20070904,王彩俊,独立董事,0.0,0.0
600030.SH,20070903,20070904,黄卫东,副总经理,0.0,576121.0
600030.SH,20070903,20070904,冯祖新,独立董事,0.0,0.0
600030.SH,20070903,20070904,张极井,董事,0.0,0.0
600030.SH,20070903,20070904,杜兰库,独立董事,0.0,0.0
600030.SH,20070903,20070904,笪新亚,"董事,副总经理",0.0,576121.0
600030.SH,20070903,20070904,卿虹,监事,0.0,0.0
600030.SH,20070903,20070904,谭宁,董事会秘书,0.0,577720.0
600030.SH,20070903,20070904,周一敏,董事,0.0,0.0
600030.SH,20070903,20070904,杨振宇,监事,0.0,36000.0
600030.SH,20070903,20070904,李扬,独立董事,0.0,0.0
600030.SH,20070903,20070904,吴玉明,副总经理,0.0,576121.0
600030.SH,20070903,20070904,吴幼光,董事,0.0,0.0
600030.SH,20070903,20070904,雷勇,监事,0.0,161095.0
600030.SH,20070903,20070904,张耀,监事,0.0,39600.0
600030.SH,20070903,20070904,居伟民,董事,0.0,0.0
600030.SH,20070903,20070904,倪军,总会计师,0.0,576121.0
600030.SH,20070903,20070904,万寿义,独立董事,0.0,0.0
600030.SH,20070903,20070904,王东明,董事长,0.0,883250.0
600030.SH,20070903,20070904,何德旭,监事,0.0,0.0
600030.SH,20070903,20070904,秦永忠,监事会副主席,0.0,0.0
600030.SH,20070903,20070904,冯征,监事会主席,0.0,0.0
600030.SH,20070903,20070904,张佑君,董事,0.0,577720.0
600030.SH,20070903,20070904,张宏久,独立董事,0.0,0.0
600030.SH,20070903,20070904,李如成,董事,0.0,1500.0
600030.SH,20070903,20070904,德地立人,副总经理,0.0,0.0
600030.SH,20070903,20070904,郭昭,监事,0.0,0.0
600030.SH,20070903,20070904,程博明,常务副总经理,0.0,577720.0
600030.SH,20070815,20070630,张极井,董事,,0.0
600030.SH,20070815,20070630,张佑君,董事,,520000.0
600030.SH,20070815,20070630,王东明,董事长,,800000.0
600030.SH,20070815,20070630,李如成,董事,,1350.0
600030.SH,20070815,20070630,万寿义,独立董事,,0.0
600030.SH,20070815,20070630,周一敏,董事,,0.0
600030.SH,20070815,20070630,程博明,常务副总经理,,520000.0
600030.SH,20070815,20070630,李健,独立董事,,0.0
600030.SH,20070815,20070630,张宏久,独立董事,,0.0
600030.SH,20070815,20070630,边俊江,独立董事,,0.0
600030.SH,20070815,20070630,笪新亚,"董事,副总经理",,520000.0
600030.SH,20070815,20070630,张懿宸,董事,,0.0
600030.SH,20070815,20070630,冯祖新,独立董事,,0.0
600030.SH,20070815,20070630,吴玉明,副总经理,,520000.0
600030.SH,20070815,20070630,何德旭,监事,,0.0
600030.SH,20070815,20070630,王彩俊,独立董事,,0.0
600030.SH,20070815,20070630,谭宁,董事会秘书,,520000.0
600030.SH,20070815,20070630,冯征,监事会主席,,0.0
600030.SH,20070815,20070630,卿虹,监事,,0.0
600030.SH,20070815,20070630,张耀,监事,,36000.0
600030.SH,20070815,20070630,倪军,总会计师,,520000.0
600030.SH,20070815,20070630,居伟民,董事,,0.0
600030.SH,20070815,20070630,秦永忠,监事会副主席,,0.0
600030.SH,20070815,20070630,杜兰库,独立董事,,0.0
600030.SH,20070815,20070630,黄卫东,副总经理,,520000.0
600030.SH,20070815,20070630,杨振宇,监事,,36000.0
600030.SH,20070815,20070630,德地立人,副总经理,,0.0
600030.SH,20070815,20070630,雷勇,监事,,145000.0
600030.SH,20070815,20070630,李扬,独立董事,,0.0
600030.SH,20070815,20070630,邬小蕙,董事,,0.0
600030.SH,20070815,20070630,吴幼光,董事,,0.0
600030.SH,20070815,20070630,郭昭,监事,,0.0
600030.SH,20080317,20061231,张极井,董事,10000.0,0.0
600030.SH,20080317,20061231,黎晓宏,董事,0.0,0.0
600030.SH,20080317,20061231,李如成,董事,10000.0,1350.0
600030.SH,20080317,20061231,王东明,董事长,1027400.0,800000.0
600030.SH,20080317,20061231,李扬,独立董事,40000.0,0.0
600030.SH,20080317,20061231,冯征,监事会主席,296100.0,0.0
600030.SH,20080317,20061231,李健,独立董事,40000.0,0.0
600030.SH,20080317,20061231,张宏久,独立董事,40000.0,0.0
600030.SH,20080317,20061231,周一敏,董事,10000.0,0.0
600030.SH,20080317,20061231,边俊江,独立董事,40000.0,0.0
600030.SH,20080317,20061231,张佑君,董事,0.0,520000.0
600030.SH,20080317,20061231,杜兰库,独立董事,40000.0,0.0
600030.SH,20080317,20061231,吴幼光,董事,10000.0,0.0
600030.SH,20080317,20061231,程博明,常务副总经理,998100.0,520000.0
600030.SH,20080317,20061231,吴玉明,副总经理,791500.0,520000.0
600030.SH,20080317,20061231,张懿宸,董事,10000.0,0.0
600030.SH,20080317,20061231,王彩俊,独立董事,40000.0,0.0
600030.SH,20080317,20061231,秦永忠,监事会副主席,10000.0,0.0
600030.SH,20080317,20061231,杨振宇,监事,279900.0,36000.0
600030.SH,20080317,20061231,黄卫东,副总经理,780800.0,520000.0
600030.SH,20080317,20061231,万寿义,独立董事,40000.0,0.0
600030.SH,20080317,20061231,雷勇,职工监事,303700.0,145000.0
600030.SH,20080317,20061231,倪军,总会计师,785200.0,520000.0
600030.SH,20080317,20061231,冯祖新,独立董事,40000.0,0.0
600030.SH,20080317,20061231,谭宁,董事会秘书,783300.0,520000.0
600030.SH,20080317,20061231,笪新亚,"董事,副总经理",785200.0,520000.0
600030.SH,20080317,20061231,居伟民,董事,10000.0,0.0
600030.SH,20080317,20061231,德地立人,副总经理,978600.0,0.0
600030.SH,20080317,20061231,何德旭,监事,10000.0,0.0
600030.SH,20080317,20061231,张耀,职工监事,284900.0,36000.0
600030.SH,20080317,20061231,邬小蕙,董事,10000.0,0.0
600030.SH,20080317,20061231,杜志萍,监事,10000.0,0.0
600030.SH,20080317,20061231,郭昭,监事,10000.0,0.0
600030.SH,20080317,20061231,卿虹,监事,10000.0,0.0
600030.SH,20060329,20051231,李如成,董事,10000.0,1350.0
600030.SH,20060329,20051231,黄卫东,副总经理,373000.0,0.0
600030.SH,20060329,20051231,张懿宸,董事,10000.0,0.0
600030.SH,20060329,20051231,吴玉明,副总经理,537500.0,0.0
600030.SH,20060329,20051231,倪军,总会计师,523400.0,0.0
600030.SH,20060329,20051231,梁英奇,独立董事,40000.0,0.0
600030.SH,20060329,20051231,王东明,董事长,642100.0,0.0
600030.SH,20060329,20051231,郭昭,监事,10000.0,0.0
600030.SH,20060329,20051231,杜兰库,独立董事,40000.0,0.0
600030.SH,20060329,20051231,万寿义,独立董事,40000.0,0.0
600030.SH,20060329,20051231,邬小蕙,董事,10000.0,0.0
600030.SH,20060329,20051231,张极井,董事,10000.0,0.0
600030.SH,20060329,20051231,居伟民,董事,10000.0,0.0
600030.SH,20060329,20051231,德地立人,副总经理,538100.0,0.0
600030.SH,20060329,20051231,黎晓宏,董事,0.0,0.0
600030.SH,20060329,20051231,笪新亚,"董事,副总经理",538300.0,0.0
600030.SH,20060329,20051231,张绪生,独立董事,40000.0,0.0
600030.SH,20060329,20051231,王彩俊,独立董事,40000.0,0.0
600030.SH,20060329,20051231,谭宁,董事会秘书,451100.0,0.0
600030.SH,20060329,20051231,郏建青,监事,10000.0,0.0
600030.SH,20060329,20051231,边俊江,独立董事,40000.0,0.0
600030.SH,20060329,20051231,秦永忠,监事,10000.0,0.0
600030.SH,20060329,20051231,孙环葆,独立董事,40000.0,0.0
600030.SH,20060329,20051231,冯征,监事长,74400.0,0.0
600030.SH,20060329,20051231,薄熙成,独立董事,40000.0,0.0
600030.SH,20060329,20051231,张佑君,董事,612400.0,0.0
600030.SH,20060329,20051231,杨振宇,"监事,资金运营部",167400.0,0.0
600030.SH,20060329,20051231,张锦卫,副监事长,10000.0,0.0
600030.SH,20060329,20051231,张耀,"监事,综合管理部总经理",191800.0,0.0
600030.SH,20060329,20051231,卿虹,监事,10000.0,0.0
600030.SH,20060329,20051231,雷勇,职工监事,274800.0,0.0
600030.SH,20060329,20051231,吴幼光,董事,10000.0,0.0
600030.SH,20060329,20051231,程博明,公司常务副总经理,519700.0,0.0
600030.SH,20060329,20051231,周一敏,董事,10000.0,0.0
600030.SH,20050812,20050630,李如成,董事,,1000.0
600030.SH,20050420,20041231,张耀,"监事,综合管理部总经理",,0.0
600030.SH,20050420,20041231,常振明,董事,,0.0
600030.SH,20050420,20041231,居伟民,董事,,0.0
600030.SH,20050420,20041231,安国勇,监事,,0.0
600030.SH,20050420,20041231,吴幼光,董事,,0.0
600030.SH,20050420,20041231,王彩俊,独立董事,,0.0
600030.SH,20050420,20041231,杜兰库,独立董事,,0.0
600030.SH,20050420,20041231,李如成,董事,,1000.0
600030.SH,20050420,20041231,吴玉明,副总经理,,0.0
600030.SH,20050420,20041231,梁英奇,独立董事,,0.0
600030.SH,20050420,20041231,边俊江,独立董事,,0.0
600030.SH,20050420,20041231,薄熙成,独立董事,,0.0
600030.SH,20050420,20041231,黄卫东,副总经理,,0.0
600030.SH,20050420,20041231,万寿义,独立董事,,0.0
600030.SH,20050420,20041231,李庚平,监事长,,0.0
600030.SH,20050420,20041231,周一敏,董事,,0.0
600030.SH,20050420,20041231,倪军,总会计师,,0.0
600030.SH,20050420,20041231,秦永忠,监事,,0.0
600030.SH,20050420,20041231,张锦卫,副监事长,,0.0
600030.SH,20050420,20041231,张绪生,独立董事,,0.0
600030.SH,20050420,20041231,郭昭,监事,,0.0
600030.SH,20050420,20041231,雷勇,职工监事,,0.0
600030.SH,20050420,20041231,杨明辉,董事,,0.0
600030.SH,20050420,20041231,邬小蕙,董事,,0.0
600030.SH,20050420,20041231,孙环葆,独立董事,,0.0
600030.SH,20050420,20041231,笪新亚,"董事,副总经理",,0.0
600030.SH,20050420,20041231,程博明,"公司副总经理,董事会秘书",,0.0
600030.SH,20050420,20041231,张懿宸,董事,,0.0
600030.SH,20050420,20041231,卿虹,监事,,0.0
600030.SH,20050420,20041231,王东明,董事长,,0.0
600030.SH,20050420,20041231,门军,"监事,法律监察部律师",,0.0
600030.SH,20050420,20041231,德地立人,副总经理,,0.0
600030.SH,20050420,20041231,张佑君,"董事,总经理",,0.0
600030.SH,20050420,20031231,门军,"监事,法律监察部律师",,0.0
600030.SH,20050420,20031231,吴幼光,董事,,0.0
600030.SH,20050420,20031231,雷勇,"监事,营业部总经理",,0.0
600030.SH,20050420,20031231,张绪生,独立董事,,0.0
600030.SH,20050420,20031231,万寿义,独立董事,,0.0
600030.SH,20050420,20031231,王东明,董事长,,0.0
600030.SH,20050420,20031231,吴玉明,副总经理,,0.0
600030.SH,20050420,20031231,黄卫东,副总经理,,0.0
600030.SH,20050420,20031231,孙环葆,独立董事,,0.0
600030.SH,20050420,20031231,王彩俊,独立董事,,0.0
600030.SH,20050420,20031231,边俊江,独立董事,,0.0
600030.SH,20050420,20031231,倪军,总会计师,,0.0
600030.SH,20050420,20031231,张懿宸,董事,,0.0
600030.SH,20050420,20031231,张耀,"监事,综合管理部总经理",,0.0
600030.SH,20050420,20031231,邬小蕙,董事,,0.0
600030.SH,20050420,20031231,程博明,"公司副总经理,董事会秘书",,0.0
600030.SH,20050420,20031231,居伟民,董事,,0.0
600030.SH,20050420,20031231,杜兰库,独立董事,,0.0
600030.SH,20050420,20031231,李庚平,监事长,,0.0
600030.SH,20050420,20031231,郭昭,监事,,0.0
600030.SH,20050420,20031231,德地立人,副总经理,,0.0
600030.SH,20050420,20031231,周一敏,董事,,0.0
600030.SH,20050420,20031231,安国勇,监事,,0.0
600030.SH,20050420,20031231,笪新亚,"董事,副总经理",,0.0
600030.SH,20050420,20031231,李如成,董事,,1000.0
600030.SH,20050420,20031231,卿虹,监事,,0.0
600030.SH,20050420,20031231,梁英奇,独立董事,,0.0
600030.SH,20050420,20031231,张佑君,"董事,总经理",,0.0
600030.SH,20050420,20031231,杨明辉,董事,,0.0
600030.SH,20050420,20031231,张锦卫,监事,,0.0
600030.SH,20050420,20031231,薄熙成,独立董事,,0.0
600030.SH,20050420,20031231,常振明,董事,,0.0
600030.SH,20050420,20031231,秦永忠,监事,,0.0
600030.SH,20040329,20021231,黄卫东,副总经理,,0.0
600030.SH,20040329,20021231,樊虹国,董事,,0.0
600030.SH,20040329,20021231,王东明,董事长,,0.0
600030.SH,20040329,20021231,卿虹,监事,,0.0
600030.SH,20040329,20021231,梁英奇,独立董事,,0.0
600030.SH,20040329,20021231,倪军,总会计师,,0.0
600030.SH,20040329,20021231,笪新亚,"董事,副总经理",,0.0
600030.SH,20040329,20021231,吕哲权,董事会秘书,,0.0
600030.SH,20040329,20021231,居伟民,董事,,0.0
600030.SH,20040329,20021231,薄熙成,独立董事,,0.0
600030.SH,20040329,20021231,杜兰库,独立董事,,0.0
600030.SH,20040329,20021231,吴玉明,副总经理,,0.0
600030.SH,20040329,20021231,王德祥,监事,,0.0
600030.SH,20040329,20021231,德地立人,副总经理,,0.0
600030.SH,20040329,20021231,刘福顺,独立董事,,0.0
600030.SH,20040329,20021231,张绪生,独立董事,,0.0
600030.SH,20040329,20021231,李庚平,监事长,,0.0
600030.SH,20040329,20021231,雷勇,监事,,0.0
600030.SH,20040329,20021231,万寿义,独立董事,,0.0
600030.SH,20040329,20021231,张锦卫,监事,,0.0
600030.SH,20040329,20021231,邬小蕙,董事,,0.0
600030.SH,20040329,20021231,常振明,董事,,0.0
600030.SH,20040329,20021231,杨明辉,董事,,0.0
600030.SH,20040329,20021231,张佑君,"董事,总经理",,0.0
600030.SH,20040329,20021231,关梦珠,董事会秘书,,0.0
600030.SH,20040329,20021231,郁子冲,独立董事,,0.0
600030.SH,20040329,20021231,张耀,监事,,0.0
600030.SH,20040329,20021231,王彩俊,独立董事,,0.0
600030.SH,20040329,20021231,郭昭,监事,,0.0
600030.SH,20040329,20021231,周一敏,董事,,0.0
600030.SH,20040329,20021231,史洁民,"董事,襄理",,0.0
600030.SH,20040329,20021231,李如成,董事,,0.0
600030.SH,20040329,20021231,门军,监事,,0.0
600030.SH,20040329,20021231,秦永忠,监事,,0.0
600030.SH,20021213,20021213,杜兰库,独立董事,,0.0
600030.SH,20021213,20021213,关梦珠,"襄理,董事会秘书",216000.0,0.0
600030.SH,20021213,20021213,秦永忠,监事,,0.0
600030.SH,20021213,20021213,张绪生,独立董事,,0.0
600030.SH,20021213,20021213,王彩俊,独立董事,,0.0
600030.SH,20021213,20021213,王德祥,监事,,0.0
600030.SH,20021213,20021213,史洁民,董事,216000.0,0.0
600030.SH,20021213,20021213,郭昭,监事,,0.0
600030.SH,20021213,20021213,吕哲权,董事会秘书,216000.0,0.0
600030.SH,20021213,20021213,郁子冲,独立董事,,0.0
600030.SH,20021213,20021213,梁英奇,独立董事,,0.0
600030.SH,20021213,20021213,刘福顺,独立董事,,0.0
600030.SH,20021213,20021213,雷勇,监事,151000.0,0.0
600030.SH,20021213,20021213,门军,监事,67000.0,0.0
600030.SH,20021213,20021213,杨明辉,董事,,0.0
600030.SH,20021213,20021213,黄卫东,副总经理,216000.0,0.0
600030.SH,20021213,20021213,张锦卫,监事,,0.0
600030.SH,20021213,20021213,李如成,董事,,0.0
600030.SH,20021213,20021213,樊虹国,董事,,0.0
600030.SH,20021213,20021213,常振明,董事,,0.0
600030.SH,20021213,20021213,王东明,董事长,420000.0,0.0
600030.SH,20021213,20021213,卿虹,监事,,0.0
600030.SH,20021213,20021213,张耀,监事,151000.0,0.0
600030.SH,20021213,20021213,德地立人,副总经理,,0.0
600030.SH,20021213,20021213,薄熙成,独立董事,,0.0
600030.SH,20021213,20021213,笪新亚,"董事,副总经理",372000.0,0.0
600030.SH,20021213,20021213,张佑君,"董事,总经理",,0.0
600030.SH,20021213,20021213,邬小蕙,董事,,0.0
600030.SH,20021213,20021213,李庚平,"监事会召集人,党委书记",372000.0,0.0
600030.SH,20021213,20021213,倪军,总会计师,322000.0,0.0
600030.SH,20021213,20021213,吴玉明,副总经理,216000.0,0.0
600030.SH,20021213,20021213,周一敏,董事,,0.0
600030.SH,20021213,20021213,万寿义,独立董事,,0.0
600030.SH,20021213,20021213,居伟民,董事,,0.0
